alignment_id,work_id,section_id,section_unit,segment_type,alignment_granularity,is_coarse_alignment,coarse_alignment_reason,source_segment_count,target_segment_count,alignment_type,confidence,order,chinese_ref,chinese_text,translation_ref,translation_text
laozi-chapter-039__align-011,laozi,laozi-chapter-039,chapter,sentence,grouped,False,,3,1,exact_or_near_exact,1.0,16,老子 39.16 - 老子 39.18,高以下為基。是以侯王自稱孤﹑寡﹑不穀。此非以賤為本邪？,老子 39.18,"Hence princes and kings call themselves 'Orphans,' 'Men of small virtue,' and as 'Carriages without a nave.' Is not this an acknowledgment that in their considering themselves mean they see the foundation of their dignity?"
laozi-chapter-039__align-012,laozi,laozi-chapter-039,chapter,sentence,grouped,False,,2,1,exact_or_near_exact,1.0,19,老子 39.19 - 老子 39.20,非乎？故致數輿無輿，,老子 39.19,So it is that in the enumeration of the different parts of a carriage we do not come on what makes it answer the ends of a carriage.
laozi-chapter-039__align-013,laozi,laozi-chapter-039,chapter,sentence,grouped,False,,2,1,exact_or_near_exact,1.0,21,老子 39.21 - 老子 39.22,不欲琭琭如玉，珞珞如石。,老子 39.20,"They do not wish to show themselves elegant-looking as jade, but (prefer) to be coarse-looking as an (ordinary) stone."
laozi-chapter-040__align-001,laozi,laozi-chapter-040,chapter,sentence,grouped,False,,1,2,exact_or_near_exact,1.0,1,老子 40.1,反者道之動，,老子 40.1 - 老子 40.2,The movement of the Dao By contraries proceeds;
laozi-chapter-040__align-002,laozi,laozi-chapter-040,chapter,sentence,grouped,False,,1,2,exact_or_near_exact,1.0,2,老子 40.2,弱者道之用。,老子 40.3 - 老子 40.4,And weakness marks the course Of Dao's mighty deeds.
laozi-chapter-040__align-003,laozi,laozi-chapter-040,chapter,sentence,grouped,False,,2,2,exact_or_near_exact,1.0,3,老子 40.3 - 老子 40.4,天下萬物生於有，有生於無。,老子 40.5 - 老子 40.6,All things under heaven sprang from It as existing (and named); that existence sprang from It as non- existent (and not named).
laozi-chapter-041__align-001,laozi,laozi-chapter-041,chapter,sentence,grouped,False,,2,1,exact_or_near_exact,1.0,1,老子 41.1 - 老子 41.2,上士聞道，勤而行之；,老子 41.1,"Scholars of the highest class, when they hear about the Dao, earnestly carry it into practice."
laozi-chapter-041__align-002,laozi,laozi-chapter-041,chapter,sentence,grouped,False,,2,1,exact_or_near_exact,1.0,3,老子 41.3 - 老子 41.4,中士聞道，若存若亡；,老子 41.2,"Scholars of the middle class, when they have heard about it, seem now to keep it and now to lose it."
laozi-chapter-041__align-003,laozi,laozi-chapter-041,chapter,sentence,grouped,False,,2,1,exact_or_near_exact,1.0,5,老子 41.5 - 老子 41.6,下士聞道，大笑之。,老子 41.3,"Scholars of the lowest class, when they have heard about it, laugh greatly at it."
laozi-chapter-041__align-004,laozi,laozi-chapter-041,chapter,sentence,grouped,False,,1,1,exact_or_near_exact,1.0,7,老子 41.7,不笑不足以為道。,老子 41.4,"If it were not (thus) laughed at, it would not be fit to be the Dao."
laozi-chapter-041__align-005,laozi,laozi-chapter-041,chapter,sentence,grouped,False,,1,1,exact_or_near_exact,1.0,8,老子 41.8,故建言有之﹕,老子 41.5,Therefore the sentence-makers have thus expressed themselves:
laozi-chapter-041__align-006,laozi,laozi-chapter-041,chapter,sentence,grouped,False,,1,1,exact_or_near_exact,1.0,9,老子 41.9,明道若昧，,老子 41.6,"'The Dao, when brightest seen, seems light to lack;"
laozi-chapter-041__align-007,laozi,laozi-chapter-041,chapter,sentence,grouped,False,,1,1,exact_or_near_exact,1.0,10,老子 41.10,進道若退，,老子 41.7,"Who progress in it makes, seems drawing back;"
laozi-chapter-041__align-008,laozi,laozi-chapter-041,chapter,sentence,grouped,False,,1,1,exact_or_near_exact,1.0,11,老子 41.11,夷道若纇，,老子 41.8,Its even way is like a rugged track.
laozi-chapter-041__align-009,laozi,laozi-chapter-041,chapter,sentence,grouped,False,,1,1,exact_or_near_exact,1.0,12,老子 41.12,上德若谷，,老子 41.9,Its highest virtue from the vale doth rise;
laozi-chapter-041__align-010,laozi,laozi-chapter-041,chapter,sentence,grouped,False,,1,1,exact_or_near_exact,1.0,13,老子 41.13,大白若辱，,老子 41.10,Its greatest beauty seems to offend the eyes;
laozi-chapter-041__align-011,laozi,laozi-chapter-041,chapter,sentence,grouped,False,,1,1,exact_or_near_exact,1.0,14,老子 41.14,廣德若不足，,老子 41.11,And he has most whose lot the least supplies.
laozi-chapter-041__align-012,laozi,laozi-chapter-041,chapter,sentence,grouped,False,,1,1,exact_or_near_exact,1.0,15,老子 41.15,建德若偷，,老子 41.12,Its firmest virtue seems but poor and low;
laozi-chapter-041__align-013,laozi,laozi-chapter-041,chapter,sentence,grouped,False,,1,1,exact_or_near_exact,1.0,16,老子 41.16,質真若渝，,老子 41.13,Its solid truth seems change to undergo;
laozi-chapter-041__align-014,laozi,laozi-chapter-041,chapter,sentence,grouped,False,,1,1,exact_or_near_exact,1.0,17,老子 41.17,大方無隅，,老子 41.14,Its largest square doth yet no corner show
laozi-chapter-041__align-015,laozi,laozi-chapter-041,chapter,sentence,grouped,False,,1,1,exact_or_near_exact,1.0,18,老子 41.18,大器晚成，,老子 41.15,"A vessel great, it is the slowest made;"
laozi-chapter-041__align-016,laozi,laozi-chapter-041,chapter,sentence,grouped,False,,1,1,exact_or_near_exact,1.0,19,老子 41.19,大音希聲，,老子 41.16,"Loud is its sound, but never word it said;"
laozi-chapter-041__align-017,laozi,laozi-chapter-041,chapter,sentence,grouped,False,,1,1,exact_or_near_exact,1.0,20,老子 41.20,大象無形，,老子 41.17,"A semblance great, the shadow of a shade.'"
laozi-chapter-041__align-018,laozi,laozi-chapter-041,chapter,sentence,grouped,False,,1,1,exact_or_near_exact,1.0,21,老子 41.21,道隱無名。,老子 41.18,"The Dao is hidden, and has no name;"
laozi-chapter-041__align-019,laozi,laozi-chapter-041,chapter,sentence,grouped,False,,2,1,exact_or_near_exact,1.0,22,老子 41.22 - 老子 41.23,夫唯道，善貸且成。,老子 41.19,but it is the Dao which is skilful at imparting (to all things what they need) and making them complete.
laozi-chapter-042__align-001,laozi,laozi-chapter-042,chapter,sentence,grouped,False,,1,1,exact_or_near_exact,1.0,1,老子 42.1,道生一，,老子 42.1,The Dao produced One;
laozi-chapter-042__align-002,laozi,laozi-chapter-042,chapter,sentence,grouped,False,,1,2,exact_or_near_exact,1.0,2,老子 42.2,一生二，,老子 42.2 - 老子 42.3,One produced Two; Two produced Three;
laozi-chapter-042__align-003,laozi,laozi-chapter-042,chapter,sentence,grouped,False,,1,1,exact_or_near_exact,1.0,3,老子 42.3,二生三，,老子 42.4,Three produced All things.
laozi-chapter-042__align-004,laozi,laozi-chapter-042,chapter,sentence,grouped,False,,4,1,exact_or_near_exact,1.0,4,老子 42.4 - 老子 42.7,三生萬物。萬物負陰而抱陽，沖氣以為和。人之所惡，,老子 42.5,"All things leave behind them the Obscurity (out of which they have come), and go forward to embrace the Brightness (into which they have emerged), while they are harmonised by the Breath of Vacancy."
laozi-chapter-042__align-005,laozi,laozi-chapter-042,chapter,sentence,grouped,False,,2,1,exact_or_near_exact,1.0,8,老子 42.8 - 老子 42.9,唯孤﹑寡﹑不穀，而王公以為稱。,老子 42.6,"What men dislike is to be orphans, to have little virtue, to be as carriages without naves;"
laozi-chapter-042__align-006,laozi,laozi-chapter-042,chapter,sentence,grouped,False,,1,1,exact_or_near_exact,1.0,10,老子 42.10,故物或損之而益，,老子 42.7,and yet these are the designations which kings and princes use for themselves.
laozi-chapter-042__align-007,laozi,laozi-chapter-042,chapter,sentence,grouped,False,,2,1,exact_or_near_exact,1.0,11,老子 42.11 - 老子 42.12,或益之而損。人之所教，,老子 42.8,"So it is that some things are increased by being diminished, and others are diminished by being increased."
laozi-chapter-042__align-008,laozi,laozi-chapter-042,chapter,sentence,grouped,False,,1,1,exact_or_near_exact,1.0,13,老子 42.13,我亦教之。,老子 42.9,"What other men (thus) teach, I also teach."
laozi-chapter-042__align-009,laozi,laozi-chapter-042,chapter,sentence,grouped,False,,1,1,exact_or_near_exact,1.0,14,老子 42.14,強梁者不得其死，,老子 42.10,The violent and strong do not die their natural death.
laozi-chapter-042__align-010,laozi,laozi-chapter-042,chapter,sentence,grouped,False,,1,1,exact_or_near_exact,1.0,15,老子 42.15,吾將以為教父。,老子 42.11,I will make this the basis of my teaching.
laozi-chapter-043__align-001,laozi,laozi-chapter-043,chapter,sentence,grouped,False,,3,2,exact_or_near_exact,1.0,1,老子 43.1 - 老子 43.3,天下之至柔，馳騁天下之至堅。無有入無間，,老子 43.1 - 老子 43.2,The softest thing in the world dashes against and overcomes the hardest; that which has no (substantial) existence enters where there is no crevice.
laozi-chapter-043__align-002,laozi,laozi-chapter-043,chapter,sentence,grouped,False,,1,1,exact_or_near_exact,1.0,4,老子 43.4,吾是以知無為之有益。,老子 43.3,I know hereby what advantage belongs to doing nothing (with a purpose).
laozi-chapter-043__align-003,laozi,laozi-chapter-043,chapter,sentence,grouped,False,,3,1,exact_or_near_exact,1.0,5,老子 43.5 - 老子 43.7,不言之教，無為之益，天下希及之。,老子 43.4,"There are few in the world who attain to the teaching without words, and the advantage arising from non-action."
laozi-chapter-044__align-001,laozi,laozi-chapter-044,chapter,sentence,grouped,False,,1,2,exact_or_near_exact,1.0,1,老子 44.1,名與身孰親？,老子 44.1 - 老子 44.2,"Or fame or life, Which do you hold more dear?"
laozi-chapter-044__align-002,laozi,laozi-chapter-044,chapter,sentence,grouped,False,,1,2,exact_or_near_exact,1.0,2,老子 44.2,身與貨孰多？,老子 44.3 - 老子 44.4,"Or life or wealth, To which would you adhere?"
laozi-chapter-044__align-003,laozi,laozi-chapter-044,chapter,sentence,grouped,False,,1,2,exact_or_near_exact,1.0,3,老子 44.3,得與亡孰病？,老子 44.5 - 老子 44.6,Keep life and lose those other things; Keep them and lose your life:
laozi-chapter-044__align-004,laozi,laozi-chapter-044,chapter,sentence,grouped,False,,1,4,exact_or_near_exact,1.0,4,老子 44.4,是故甚愛必大費，,老子 44.7 - 老子 44.10,"- which brings Sorrow and pain more near? Thus we may see, Who cleaves to fame"
laozi-chapter-044__align-005,laozi,laozi-chapter-044,chapter,sentence,grouped,False,,1,2,exact_or_near_exact,1.0,5,老子 44.5,多藏必厚亡，,老子 44.11 - 老子 44.12,Rejects what is more great; Who loves large stores
laozi-chapter-044__align-006,laozi,laozi-chapter-044,chapter,sentence,grouped,False,,1,2,exact_or_near_exact,1.0,6,老子 44.6,知足不辱，,老子 44.13 - 老子 44.14,Gives up the richer state. Who is content
laozi-chapter-044__align-007,laozi,laozi-chapter-044,chapter,sentence,grouped,False,,1,2,exact_or_near_exact,1.0,7,老子 44.7,知止不殆，,老子 44.15 - 老子 44.16,Needs fear no shame. Who knows to stop
laozi-chapter-044__align-008,laozi,laozi-chapter-044,chapter,sentence,grouped,False,,1,3,exact_or_near_exact,1.0,8,老子 44.8,可以長久。,老子 44.17 - 老子 44.19,Incurs no blame. From danger free Long live shall he.
laozi-chapter-045__align-001,laozi,laozi-chapter-045,chapter,sentence,sentence,False,,1,1,exact_or_near_exact,1.0,1,老子 45.1,大成若缺，,老子 45.1,Who thinks his great achievements poor
laozi-chapter-045__align-002,laozi,laozi-chapter-045,chapter,sentence,sentence,False,,1,1,exact_or_near_exact,1.0,2,老子 45.2,其用不弊。,老子 45.2,Shall find his vigour long endure.
laozi-chapter-045__align-003,laozi,laozi-chapter-045,chapter,sentence,sentence,False,,1,1,exact_or_near_exact,1.0,3,老子 45.3,大盈若沖，,老子 45.3,"Of greatest fulness, deemed a void,"
laozi-chapter-045__align-004,laozi,laozi-chapter-045,chapter,sentence,sentence,False,,1,1,exact_or_near_exact,1.0,4,老子 45.4,其用不窮。,老子 45.4,Exhaustion never shall stem the tide.
laozi-chapter-045__align-005,laozi,laozi-chapter-045,chapter,sentence,sentence,False,,1,1,exact_or_near_exact,1.0,5,老子 45.5,大直若屈，,老子 45.5,Do thou what's straight still crooked deem;
laozi-chapter-045__align-006,laozi,laozi-chapter-045,chapter,sentence,sentence,False,,1,1,exact_or_near_exact,1.0,6,老子 45.6,大巧若拙，,老子 45.6,"Thy greatest art still stupid seem,"
laozi-chapter-045__align-007,laozi,laozi-chapter-045,chapter,sentence,sentence,False,,1,1,exact_or_near_exact,1.0,7,老子 45.7,大辯若訥。,老子 45.7,And eloquence a stammering scream.
laozi-chapter-045__align-008,laozi,laozi-chapter-045,chapter,sentence,sentence,False,,1,1,exact_or_near_exact,1.0,8,老子 45.8,躁勝寒，,老子 45.8,Constant action overcomes cold;
laozi-chapter-045__align-009,laozi,laozi-chapter-045,chapter,sentence,sentence,False,,1,1,exact_or_near_exact,1.0,9,老子 45.9,靜勝熱。,老子 45.9,being still overcomes heat.
laozi-chapter-045__align-010,laozi,laozi-chapter-045,chapter,sentence,sentence,False,,1,1,exact_or_near_exact,1.0,10,老子 45.10,清靜為天下正。,老子 45.10,Purity and stillness give the correct law to all under heaven.
laozi-chapter-046__align-001,laozi,laozi-chapter-046,chapter,sentence,grouped,False,,2,1,exact_or_near_exact,1.0,1,老子 46.1 - 老子 46.2,天下有道，卻走馬以糞。,老子 46.1,"When the Dao prevails in the world, they send back their swift horses to (draw) the dung- carts."
laozi-chapter-046__align-002,laozi,laozi-chapter-046,chapter,sentence,grouped,False,,2,1,exact_or_near_exact,1.0,3,老子 46.3 - 老子 46.4,天下無道，戎馬生於郊。,老子 46.2,"When the Dao is disregarded in the world, the war-horses breed in the border lands."
laozi-chapter-046__align-003,laozi,laozi-chapter-046,chapter,sentence,grouped,False,,1,2,exact_or_near_exact,1.0,5,老子 46.5,〉禍莫大於不知足；,老子 46.3 - 老子 46.4,There is no guilt greater than to sanction ambition; no calamity greater than to be discontented with one's lot;
laozi-chapter-046__align-004,laozi,laozi-chapter-046,chapter,sentence,grouped,False,,1,1,exact_or_near_exact,1.0,6,老子 46.6,咎莫大於欲得。,老子 46.5,no fault greater than the wish to be getting.
laozi-chapter-046__align-005,laozi,laozi-chapter-046,chapter,sentence,grouped,False,,2,1,exact_or_near_exact,1.0,7,老子 46.7 - 老子 46.8,故知足之足，常足矣。,老子 46.6,Therefore the sufficiency of contentment is an enduring and unchanging sufficiency.
laozi-chapter-047__align-001,laozi,laozi-chapter-047,chapter,sentence,grouped,False,,3,1,exact_or_near_exact,1.0,1,老子 47.1 - 老子 47.3,不出戶，知天下；不闚牖，,老子 47.1,"Without going outside his door, one understands (all that takes place) under the sky;"
laozi-chapter-047__align-002,laozi,laozi-chapter-047,chapter,sentence,grouped,False,,2,1,exact_or_near_exact,1.0,4,老子 47.4 - 老子 47.5,見天道。其出彌遠，,老子 47.2,"without looking out from his window, one sees the Dao of Heaven."
laozi-chapter-047__align-003,laozi,laozi-chapter-047,chapter,sentence,grouped,False,,2,2,exact_or_near_exact,1.0,6,老子 47.6 - 老子 47.7,其知彌少。是以聖人不行而知，,老子 47.3 - 老子 47.4,"The farther that one goes out (from himself), the less he knows. Therefore the sages got their knowledge without travelling;"
laozi-chapter-047__align-004,laozi,laozi-chapter-047,chapter,sentence,grouped,False,,1,1,exact_or_near_exact,1.0,8,老子 47.8,不見而名，,老子 47.5,gave their (right) names to things without seeing them;
laozi-chapter-047__align-005,laozi,laozi-chapter-047,chapter,sentence,grouped,False,,1,1,exact_or_near_exact,1.0,9,老子 47.9,不為而成。,老子 47.6,and accomplished their ends without any purpose of doing so.
laozi-chapter-048__align-001,laozi,laozi-chapter-048,chapter,sentence,grouped,False,,3,2,exact_or_near_exact,1.0,1,老子 48.1 - 老子 48.3,為學日益，為道日損。損之又損，,老子 48.1 - 老子 48.2,He who devotes himself to learning (seeks) from day to day to increase (his knowledge); he who devotes himself to the Dao (seeks) from day to day to diminish (his doing).
laozi-chapter-048__align-002,laozi,laozi-chapter-048,chapter,sentence,grouped,False,,1,1,exact_or_near_exact,1.0,4,老子 48.4,以至於無為。,老子 48.3,"He diminishes it and again diminishes it, till he arrives at doing nothing (on purpose)."
laozi-chapter-048__align-003,laozi,laozi-chapter-048,chapter,sentence,grouped,False,,1,1,exact_or_near_exact,1.0,5,老子 48.5,無為而無不為。,老子 48.4,"Having arrived at this point of non-action, there is nothing which he does not do."
laozi-chapter-048__align-004,laozi,laozi-chapter-048,chapter,sentence,grouped,False,,1,1,exact_or_near_exact,1.0,6,老子 48.6,取天下常以無事，,老子 48.5,He who gets as his own all under heaven does so by giving himself no trouble (with that end).
laozi-chapter-048__align-005,laozi,laozi-chapter-048,chapter,sentence,grouped,False,,2,1,exact_or_near_exact,1.0,7,老子 48.7 - 老子 48.8,及其有事，不足以取天下。,老子 48.6,"If one take trouble (with that end), he is not equal to getting as his own all under heaven."
laozi-chapter-049__align-001,laozi,laozi-chapter-049,chapter,sentence,grouped,False,,1,1,exact_or_near_exact,1.0,1,老子 49.1,聖人無常心，,老子 49.1,The sage has no invariable mind of his own;
laozi-chapter-049__align-002,laozi,laozi-chapter-049,chapter,sentence,grouped,False,,1,1,exact_or_near_exact,1.0,2,老子 49.2,以百姓心為心。,老子 49.2,he makes the mind of the people his mind.
laozi-chapter-049__align-003,laozi,laozi-chapter-049,chapter,sentence,grouped,False,,2,1,exact_or_near_exact,1.0,3,老子 49.3 - 老子 49.4,善者，吾善之；,老子 49.3,"To those who are good (to me), I am good;"
laozi-chapter-049__align-004,laozi,laozi-chapter-049,chapter,sentence,grouped,False,,2,1,exact_or_near_exact,1.0,5,老子 49.5 - 老子 49.6,不善者，吾亦善之，,老子 49.4,"and to those who are not good (to me), I am also good;"
laozi-chapter-049__align-005,laozi,laozi-chapter-049,chapter,sentence,grouped,False,,2,1,exact_or_near_exact,1.0,7,老子 49.7 - 老子 49.8,德善。信者，,老子 49.5,- and thus (all) get to be good.
laozi-chapter-049__align-006,laozi,laozi-chapter-049,chapter,sentence,grouped,False,,2,1,exact_or_near_exact,1.0,9,老子 49.9 - 老子 49.10,吾信之；不信者，,老子 49.6,"To those who are sincere (with me), I am sincere;"
laozi-chapter-049__align-007,laozi,laozi-chapter-049,chapter,sentence,grouped,False,,2,1,exact_or_near_exact,1.0,11,老子 49.11 - 老子 49.12,吾亦信之，德信。,老子 49.7,"and to those who are not sincere (with me), I am also sincere;"
laozi-chapter-049__align-008,laozi,laozi-chapter-049,chapter,sentence,grouped,False,,2,2,exact_or_near_exact,1.0,13,老子 49.13 - 老子 49.14,聖人在天下歙歙，為天下渾其心，,老子 49.8 - 老子 49.9,"- and thus (all) get to be sincere. The sage has in the world an appearance of indecision, and keeps his mind in a state of indifference to all."
laozi-chapter-049__align-009,laozi,laozi-chapter-049,chapter,sentence,grouped,False,,1,1,exact_or_near_exact,1.0,15,老子 49.15,"百姓皆注其耳目,聖人皆孩之。",老子 49.10,"The people all keep their eyes and ears directed to him, and he deals with them all as his children."
laozi-chapter-050__align-001,laozi,laozi-chapter-050,chapter,sentence,grouped,False,,1,1,exact_or_near_exact,1.0,1,老子 50.1,出生入死。,老子 50.1,Men come forth and live;
laozi-chapter-050__align-002,laozi,laozi-chapter-050,chapter,sentence,grouped,False,,1,1,exact_or_near_exact,1.0,2,老子 50.2,生之徒，,老子 50.2,they enter (again) and die.
laozi-chapter-050__align-003,laozi,laozi-chapter-050,chapter,sentence,grouped,False,,3,1,exact_or_near_exact,1.0,3,老子 50.3 - 老子 50.5,十有三；死之徒，十有三；,老子 50.3,Of every ten three are ministers of life (to themselves); and three are ministers of death.
laozi-chapter-050__align-004,laozi,laozi-chapter-050,chapter,sentence,grouped,False,,4,1,exact_or_near_exact,1.0,6,老子 50.6 - 老子 50.9,人之生，動之死地，亦十有三。夫何故？,老子 50.4,"There are also three in every ten whose aim is to live, but whose movements tend to the land (or place) of death. And for what reason?"
laozi-chapter-050__align-005,laozi,laozi-chapter-050,chapter,sentence,grouped,False,,4,2,exact_or_near_exact,1.0,10,老子 50.10 - 老子 50.13,以其生生之厚。蓋聞善攝生者，陸行不遇兕虎，入軍不被甲兵；,老子 50.5 - 老子 50.6,"Because of their excessive endeavours to perpetuate life. But I have heard that he who is skilful in managing the life entrusted to him for a time travels on the land without having to shun rhinoceros or tiger, and enters a host without having to avoid buff coat or sharp weapon."
laozi-chapter-050__align-006,laozi,laozi-chapter-050,chapter,sentence,grouped,False,,4,1,exact_or_near_exact,1.0,14,老子 50.14 - 老子 50.17,兕無所投其角，虎無所措其爪，兵無所容其刃。夫何故？,老子 50.7,"The rhinoceros finds no place in him into which to thrust its horn, nor the tiger a place in which to fix its claws, nor the weapon a place to admit its point. And for what reason?"
laozi-chapter-050__align-007,laozi,laozi-chapter-050,chapter,sentence,grouped,False,,1,1,exact_or_near_exact,1.0,18,老子 50.18,以其無死地。,老子 50.8,Because there is in him no place of death.
laozi-chapter-051__align-001,laozi,laozi-chapter-051,chapter,sentence,grouped,False,,2,1,exact_or_near_exact,1.0,1,老子 51.1 - 老子 51.2,道生之，德畜之，,老子 51.1,"All things are produced by the Dao, and nourished by its outflowing operation."
laozi-chapter-051__align-002,laozi,laozi-chapter-051,chapter,sentence,grouped,False,,4,2,exact_or_near_exact,1.0,3,老子 51.3 - 老子 51.6,物形之，勢成之。是以萬物莫不尊道而貴德。道之尊，,老子 51.2 - 老子 51.3,"They receive their forms according to the nature of each, and are completed according to the circumstances of their condition. Therefore all things without exception honour the Dao, and exalt its outflowing operation."
laozi-chapter-051__align-003,laozi,laozi-chapter-051,chapter,sentence,grouped,False,,2,1,exact_or_near_exact,1.0,7,老子 51.7 - 老子 51.8,德之貴，夫莫之命而常自然。,老子 51.4,"This honouring of the Dao and exalting of its operation is not the result of any ordination, but always a spontaneous tribute."
laozi-chapter-051__align-004,laozi,laozi-chapter-051,chapter,sentence,grouped,False,,4,1,exact_or_near_exact,1.0,9,老子 51.9 - 老子 51.12,故道生之，德畜之。長之育之，亭之毒之，,老子 51.5,"Thus it is that the Dao produces (all things), nourishes them, brings them to their full growth, nurses them, completes them, matures them, maintains them, and overspreads them."
laozi-chapter-051__align-005,laozi,laozi-chapter-051,chapter,sentence,grouped,False,,1,1,exact_or_near_exact,1.0,13,老子 51.13,蓋之覆之。,老子 51.6,It produces them and makes no claim to the possession of them;
laozi-chapter-051__align-006,laozi,laozi-chapter-051,chapter,sentence,grouped,False,,2,1,exact_or_near_exact,1.0,14,老子 51.14 - 老子 51.15,生而不有，為而不恃，,老子 51.7,it carries them through their processes and does not vaunt its ability in doing so;
laozi-chapter-051__align-007,laozi,laozi-chapter-051,chapter,sentence,grouped,False,,2,2,exact_or_near_exact,1.0,16,老子 51.16 - 老子 51.17,長而不宰。是謂玄德。,老子 51.8 - 老子 51.9,it brings them to maturity and exercises no control over them; - this is called its mysterious operation.
laozi-chapter-052__align-001,laozi,laozi-chapter-052,chapter,sentence,grouped,False,,2,1,exact_or_near_exact,1.0,1,老子 52.1 - 老子 52.2,天下有始，以為天下母。,老子 52.1,(The Dao) which originated all under the sky is to be considered as the mother of them all.
laozi-chapter-052__align-002,laozi,laozi-chapter-052,chapter,sentence,grouped,False,,1,1,exact_or_near_exact,1.0,3,老子 52.3,〉既得其母，,老子 52.2,"When the mother is found, we know what her children should be."
laozi-chapter-052__align-003,laozi,laozi-chapter-052,chapter,sentence,grouped,False,,4,1,exact_or_near_exact,1.0,4,老子 52.4 - 老子 52.7,以知其子，既知其子，復守其母，沒身不殆。,老子 52.3,"When one knows that he is his mother's child, and proceeds to guard (the qualities of) the mother that belong to him, to the end of his life he will be free from all peril."
laozi-chapter-052__align-004,laozi,laozi-chapter-052,chapter,sentence,grouped,False,,3,1,exact_or_near_exact,1.0,8,老子 52.8 - 老子 52.10,塞其兌，閉其門，終身不勤。,老子 52.4,"Let him keep his mouth closed, and shut up the portals (of his nostrils), and all his life he will be exempt from laborious exertion."
laozi-chapter-052__align-005,laozi,laozi-chapter-052,chapter,sentence,grouped,False,,3,1,exact_or_near_exact,1.0,11,老子 52.11 - 老子 52.13,開其兌，濟其事，終身不救。,老子 52.5,"Let him keep his mouth open, and (spend his breath) in the promotion of his affairs, and all his life there will be no safety for him."
laozi-chapter-052__align-006,laozi,laozi-chapter-052,chapter,sentence,grouped,False,,3,2,exact_or_near_exact,1.0,14,老子 52.14 - 老子 52.16,見小曰明，守柔曰強。用其光，,老子 52.6 - 老子 52.7,The perception of what is small is (the secret of clear- sightedness; the guarding of what is soft and tender is (the secret of) strength.
laozi-chapter-052__align-007,laozi,laozi-chapter-052,chapter,sentence,grouped,False,,1,2,exact_or_near_exact,1.0,17,老子 52.17,復歸其明，,老子 52.8 - 老子 52.9,"Who uses well his light, Reverting to its (source so) bright,"
laozi-chapter-052__align-008,laozi,laozi-chapter-052,chapter,sentence,grouped,False,,1,1,exact_or_near_exact,1.0,18,老子 52.18,無遺身殃，,老子 52.10,"Will from his body ward all blight,"
laozi-chapter-052__align-009,laozi,laozi-chapter-052,chapter,sentence,grouped,False,,1,1,exact_or_near_exact,1.0,19,老子 52.19,是為習常。,老子 52.11,And hides the unchanging from men's sight.
laozi-chapter-053__align-001,laozi,laozi-chapter-053,chapter,sentence,grouped,False,,3,1,exact_or_near_exact,1.0,1,老子 53.1 - 老子 53.3,使我介然有知，行於大道，唯施是畏。,老子 53.1,"If I were suddenly to become known, and (put into a position to) conduct (a government) according to the Great Dao, what I should be most afraid of would be a boastful display."
laozi-chapter-053__align-002,laozi,laozi-chapter-053,chapter,sentence,grouped,False,,1,1,exact_or_near_exact,1.0,4,老子 53.4,大道甚夷，,老子 53.2,The great Dao (or way) is very level and easy;
laozi-chapter-053__align-003,laozi,laozi-chapter-053,chapter,sentence,grouped,False,,1,1,exact_or_near_exact,1.0,5,老子 53.5,而民好徑。,老子 53.3,but people love the by-ways.
laozi-chapter-053__align-004,laozi,laozi-chapter-053,chapter,sentence,grouped,False,,3,1,exact_or_near_exact,1.0,6,老子 53.6 - 老子 53.8,朝甚除，田甚蕪，倉甚虛；,老子 53.4,"Their court(-yards and buildings) shall be well kept, but their fields shall be ill-cultivated, and their granaries very empty."
laozi-chapter-053__align-005,laozi,laozi-chapter-053,chapter,sentence,grouped,False,,4,1,exact_or_near_exact,1.0,9,老子 53.9 - 老子 53.12,服文綵，帶利劍，厭飲食，財貨有餘；,老子 53.5,"They shall wear elegant and ornamented robes, carry a sharp sword at their girdle, pamper themselves in eating and drinking, and have a superabundance of property and wealth;"
laozi-chapter-053__align-006,laozi,laozi-chapter-053,chapter,sentence,grouped,False,,1,1,exact_or_near_exact,1.0,13,老子 53.13,是為盜夸。,老子 53.6,- such (princes) may be called robbers and boasters.
laozi-chapter-053__align-007,laozi,laozi-chapter-053,chapter,sentence,grouped,False,,1,1,exact_or_near_exact,1.0,14,老子 53.14,非道也哉！,老子 53.7,This is contrary to the Dao surely!
laozi-chapter-054__align-001,laozi,laozi-chapter-054,chapter,sentence,grouped,False,,1,2,exact_or_near_exact,1.0,1,老子 54.1,善建者不拔，,老子 54.1 - 老子 54.2,What (Dao's) skilful planter plants Can never be uptorn;
laozi-chapter-054__align-002,laozi,laozi-chapter-054,chapter,sentence,grouped,False,,1,2,exact_or_near_exact,1.0,2,老子 54.2,善抱者不脫，,老子 54.3 - 老子 54.4,"What his skilful arms enfold, From him can never be borne."
laozi-chapter-054__align-003,laozi,laozi-chapter-054,chapter,sentence,grouped,False,,1,2,exact_or_near_exact,1.0,3,老子 54.3,子孫以祭祀不輟。,老子 54.5 - 老子 54.6,"Sons shall bring in lengthening line, Sacrifices to his shrine."
laozi-chapter-054__align-004,laozi,laozi-chapter-054,chapter,sentence,grouped,False,,1,1,exact_or_near_exact,1.0,4,老子 54.4,修之於身，,老子 54.7,"Dao when nursed within one's self,"
laozi-chapter-054__align-005,laozi,laozi-chapter-054,chapter,sentence,grouped,False,,1,1,exact_or_near_exact,1.0,5,老子 54.5,其德乃真；,老子 54.8,His vigour will make true;
